명소,대분류,감성구분,aspect,긍정,부정,중립,전체,긍정비율,부정비율,중립비율,긍정_가중점수,부정_가중점수,중립_가중점수
남산,5. 이용 편의성,부정,사람,39,121,37,197,19.8,61.4,18.8,104.71,324.7,99.42
남산,5. 이용 편의성,부정,돈,3,21,1,25,12.0,84.0,4.0,39.1,273.68,13.03
남산,5. 이용 편의성,부정,관광객,4,30,14,48,8.3,62.5,29.2,32.3,243.24,113.64
남산,5. 이용 편의성,부정,대기 시간,12,23,1,36,33.3,63.9,2.8,120.24,230.74,10.11
남산,5. 이용 편의성,부정,길,16,29,8,53,30.2,54.7,15.1,120.47,218.2,60.23
남산,5. 이용 편의성,부정,전망대,0,9,1,10,0.0,90.0,10.0,0.0,215.81,23.98
남산,5. 이용 편의성,부정,계단,3,28,22,53,5.7,52.8,41.5,22.74,210.62,165.54
남산,5. 이용 편의성,부정,대기줄,3,11,1,15,20.0,73.3,6.7,55.45,203.23,18.58
남산,5. 이용 편의성,부정,문,0,6,0,6,0.0,100.0,0.0,0.0,194.59,0.0
남산,5. 이용 편의성,부정,경사,3,10,1,14,21.4,71.4,7.1,57.95,193.35,19.23
남산,5. 이용 편의성,부정,인파,1,9,2,12,8.3,75.0,16.7,21.29,192.37,42.83
남산,5. 이용 편의성,부정,가격,44,36,5,85,51.8,42.4,5.9,230.74,188.86,26.28
남산,5. 이용 편의성,부정,입장료,8,20,13,41,19.5,48.8,31.7,72.88,182.4,118.48
남산,5. 이용 편의성,부정,케이블카,34,50,57,141,24.1,35.5,40.4,119.44,175.93,200.22
남산,5. 이용 편의성,부정,사람들,0,10,7,17,0.0,58.8,41.2,0.0,169.95,119.08
남산,5. 이용 편의성,부정,탑,0,6,2,8,0.0,75.0,25.0,0.0,164.79,54.93
남산,5. 이용 편의성,부정,엘리베이터,14,18,13,45,31.1,40.0,28.9,119.07,153.15,110.65
남산,5. 이용 편의성,부정,오르막길,1,9,7,17,5.9,52.9,41.2,17.05,152.9,119.08
남산,5. 이용 편의성,중립,신발,0,1,16,17,0.0,5.9,94.1,0.0,17.05,271.98
남산,5. 이용 편의성,중립,티켓,26,24,48,98,26.5,24.5,49.0,121.77,112.58,225.16
남산,5. 이용 편의성,중립,케이블카,34,50,57,141,24.1,35.5,40.4,119.44,175.93,200.22
남산,5. 이용 편의성,중립,체력,0,6,11,17,0.0,35.3,64.7,0.0,102.03,187.01
남산,5. 이용 편의성,중립,버스,48,13,41,102,47.1,12.7,40.2,218.3,58.86,186.32
남산,5. 이용 편의성,중립,요금,4,7,14,25,16.0,28.0,56.0,52.13,91.23,182.45
남산,5. 이용 편의성,중립,방문,2,1,7,10,20.0,10.0,70.0,47.96,23.98,167.85
남산,5. 이용 편의성,중립,계단,3,28,22,53,5.7,52.8,41.5,22.74,210.62,165.54
남산,5. 이용 편의성,중립,예약,1,0,5,6,16.7,0.0,83.3,32.5,0.0,162.09
남산,5. 이용 편의성,중립,날씨,14,6,16,36,38.9,16.7,44.4,140.46,60.3,160.32
남산,5. 이용 편의성,중립,타워,2,7,10,19,10.5,36.8,52.6,31.46,110.24,157.58
남산,5. 이용 편의성,중립,방법,11,3,11,25,44.0,12.0,44.0,143.36,39.1,143.36
남산,5. 이용 편의성,중립,옷,0,1,4,5,0.0,20.0,80.0,0.0,35.84,143.34
남산,5. 이용 편의성,중립,아침,3,0,5,8,37.5,0.0,62.5,82.4,0.0,137.33
남산,5. 이용 편의성,중립,택시,2,3,6,11,18.2,27.3,54.5,45.23,67.84,135.43
남산,5. 이용 편의성,중립,사람들,0,10,7,17,0.0,58.8,41.2,0.0,169.95,119.08
남산,5. 이용 편의성,중립,오르막길,1,9,7,17,5.9,52.9,41.2,17.05,152.9,119.08
남산,5. 이용 편의성,중립,낮,2,1,4,7,28.6,14.3,57.1,59.47,29.74,118.74
남산,5. 이용 편의성,중립,계획,1,2,4,7,14.3,28.6,57.1,29.74,59.47,118.74
남산,5. 이용 편의성,중립,입장료,8,20,13,41,19.5,48.8,31.7,72.88,182.4,118.48
